,gpu,cpu,panel_type,size,resolution,refresh_rate,touch_screen,memory_slot,hard_disk_drive,hdmi,displayport,d_sub_vga,thunderbolt,bluetooth,os_bundle,web_camera,optical_drive,fingerprint,body_material,weight,keyboard_backlit,numpad,other_detail,warranty,m2PCIe_slot,m2Combo_slot,m2SATA_slot,mem_size,mem_type,mem_onboard,ssd_size,usbtype_A,usbtype_C,prices
1281,NVIDIA GeForce GTX 1650,AMD Ryzen 5 4600H,IPS,15.6,2073600,144,0,2,no,1,0,0,0,Bluetooth 5.0,Windows 10,HD,0,0,Aluminium + Plastic,2.3,yes,yes,yes,2,2,0,0,8,DDR4,0,512,1,1,25900
1282,NVIDIA GeForce GTX 1650,AMD Ryzen 5 4600H,IPS,15.6,2073600,144,0,2,no,1,0,0,0,Bluetooth 5.0,Windows 10,HD,0,0,Plastic,2.0,yes,yes,no,2,1,0,0,8,DDR4,0,512,1,1,24900
1283,NVIDIA GeForce GTX 1650,AMD Ryzen 5 4600H,IPS,15.6,2073600,144,0,2,no,1,0,0,0,Bluetooth 5.0,Windows 10,HD,0,0,Plastic,2.2,yes,yes,no,3,0,1,0,8,DDR4,0,512,3,1,26990
1284,NVIDIA GeForce GTX 1650,AMD Ryzen 5 4600H,IPS,15.6,2073600,144,0,1,no,1,0,0,0,Bluetooth 5.0,Windows 10,HD,0,0,Plastic,2.25,yes,yes,no,2,1,0,0,8,DDR4,0,512,1,0,25900
1285,NVIDIA GeForce GTX 1650,AMD Ryzen 5 4600H,IPS,15.6,2073600,144,0,2,no,1,0,0,0,Bluetooth 5.0,Windows 10,HD,0,0,Plastic,2.3,yes,yes,no,2,1,0,0,8,DDR4,0,512,4,1,27990
1286,NVIDIA GeForce GTX 1650,AMD Ryzen 5 4600H,IPS,15.6,2073600,120,0,2,no,1,0,0,0,Bluetooth 5.0,Windows 10,HD,0,0,Plastic,2.3,yes,yes,no,2,1,0,0,8,DDR4,0,512,4,1,26990
1287,NVIDIA GeForce GTX 1650,AMD Ryzen 5 4600HS,IPS,14.0,2073600,60,0,1,no,1,0,0,0,Bluetooth 5.0,Windows 10,none,0,0,Aluminium + Plastic,1.6,yes,no,yes,2,1,0,0,8,DDR4,1,512,2,2,33900
1288,NVIDIA GeForce GTX 1650,AMD Ryzen 5 4600HS,IPS,14.0,2073600,60,0,1,no,1,0,0,0,Bluetooth 5.0,Windows 10,none,0,0,Aluminium + Plastic,1.6,yes,no,yes,2,1,0,0,8,DDR4,1,512,2,2,33900
1289,NVIDIA GeForce GTX 1650,AMD Ryzen 5 4600HS,IPS,14.0,2073600,60,0,1,no,1,0,0,0,Bluetooth 5.0,Windows 10,none,0,0,Aluminium + Plastic,1.6,yes,no,no,2,1,0,0,8,DDR4,1,512,2,2,32900
1290,NVIDIA GeForce GTX 1650,AMD Ryzen 5 4600HS,IPS,14.0,2073600,60,0,1,no,1,0,0,0,Bluetooth 5.0,Windows 10,none,0,0,Aluminium + Plastic,1.6,yes,no,no,2,1,0,0,8,DDR4,1,512,2,2,32900
1291,NVIDIA GeForce GTX 1650,AMD Ryzen 5 5500U,IPS,15.6,2073600,144,0,2,no,1,0,0,0,Bluetooth 5.1,Windows 11,HD,0,1,Plastic,2.15,yes,yes,no,3,1,0,0,8,DDR4,0,512,1,1,25990
1292,NVIDIA GeForce GTX 1650,AMD Ryzen 5 5500U,IPS,15.6,2073600,144,0,2,no,1,0,0,0,Bluetooth 5.1,Windows 10,HD,0,1,Plastic,2.15,yes,yes,no,3,1,0,0,16,DDR4,0,512,1,1,28990
1293,NVIDIA GeForce GTX 1650,AMD Ryzen 5 5500U,IPS,14.0,2073600,60,0,1,no,1,0,0,0,Bluetooth 5.2,Windows 10,HD,0,1,Aluminium Alloy,1.39,yes,no,yes,3,1,0,0,8,LPDDR4x,1,512,2,1,27990
1294,NVIDIA GeForce GTX 1650,AMD Ryzen 5 5500U,IPS,14.0,2073600,60,0,1,no,1,0,0,0,Bluetooth 5.2,Windows 10,HD,0,1,Aluminium Alloy,1.39,yes,no,yes,3,1,0,0,8,LPDDR4x,1,512,1,1,27900
1295,NVIDIA GeForce GTX 1650,AMD Ryzen 5 5500U,IPS,15.6,2073600,144,0,2,no,1,0,0,0,Bluetooth 5.1,Windows 10,HD,0,1,Plastic,2.35,yes,yes,no,3,1,0,0,8,DDR4,0,512,1,1,21900
1296,NVIDIA GeForce GTX 1650,AMD Ryzen 5 5600H,IPS,15.6,2073600,144,0,2,no,1,0,0,0,Bluetooth 5.2,Windows 11,HD,0,0,Plastic,2.29,yes,yes,no,2,2,0,0,8,DDR4,0,512,2,1,28990
1297,NVIDIA GeForce GTX 1650,AMD Ryzen 5 5600H,IPS,15.6,2073600,144,0,2,no,1,0,0,0,Bluetooth 5.2,Windows 11,HD,0,0,Plastic,2.29,yes,yes,no,2,2,0,0,8,DDR4,0,512,2,1,28990
1298,NVIDIA GeForce GTX 1650,AMD Ryzen 5 5600H,IPS,16.1,2073600,144,0,2,no,1,0,0,0,Bluetooth 5.0,Windows 11,HD,0,0,Plastic,2.46,yes,yes,no,2,2,0,0,8,DDR4,0,512,3,1,31990
1299,NVIDIA GeForce GTX 1650,AMD Ryzen 5 5600H,IPS,15.6,2073600,120,0,2,no,1,0,0,0,Bluetooth 5.0,Windows 11,HD,0,0,Plastic,2.25,yes,yes,yes,2,0,2,0,8,DDR4,0,512,2,1,26990
1300,NVIDIA GeForce GTX 1650,AMD Ryzen 5 5600H,IPS,16.0,4096000,120,0,2,no,1,0,0,0,Bluetooth 5.1,Windows 11,HD,0,0,Aluminium,1.9,yes,yes,yes,2,1,0,0,16,DDR4,1,512,2,1,33990
1301,NVIDIA GeForce GTX 1650,AMD Ryzen 5 5600H,IPS,16.1,2073600,144,0,1,no,1,0,0,0,Bluetooth 5.2,Windows 10,HD,0,0,Plastic,2.46,yes,yes,yes,2,1,0,0,8,DDR4,0,512,3,1,29990
1302,NVIDIA GeForce GTX 1650,AMD Ryzen 5 5600H,IPS,15.6,2073600,144,0,1,no,1,0,0,0,Bluetooth 5.0,Windows 10,HD,0,0,Plastic,1.98,yes,yes,no,2,1,0,0,8,DDR4,0,512,1,1,28900
1303,NVIDIA GeForce GTX 1650,AMD Ryzen 5 5600H,IPS,15.6,2073600,144,0,1,no,1,0,0,0,Bluetooth 5.0,Windows 10,HD,0,0,Plastic,2.2,yes,yes,no,3,1,0,0,8,DDR4,0,512,2,1,28900
1304,NVIDIA GeForce GTX 1650,AMD Ryzen 5 6600HS,IPS,16.0,4096000,120,0,2,no,1,0,0,0,Bluetooth 5.2,Windows 11,FHD,0,0,Aluminium,1.95,yes,yes,yes,2,1,0,0,16,LPDDR5,1,512,2,1,36990
1305,NVIDIA GeForce GTX 1650,AMD Ryzen 7 3750H,IPS,15.6,2073600,120,0,2,no,1,0,0,0,Bluetooth 5.0,Windows 10,HD,0,0,Plastic,2.2,yes,yes,no,3,0,1,0,16,DDR4,0,512,1,1,22900
1306,NVIDIA GeForce GTX 1650,AMD Ryzen 7 3750H,IPS,15.6,2073600,144,0,2,no,1,0,0,0,Bluetooth 5.0,Windows 10,HD,0,0,Plastic,2.2,yes,yes,no,2,0,1,0,8,DDR4,0,512,1,0,21900
1307,NVIDIA GeForce GTX 1650,AMD Ryzen 7 3750H,IPS,15.6,2073600,120,0,2,no,1,0,0,0,Bluetooth 5.0,Windows 10,HD,0,0,Plastic,2.3,yes,yes,no,3,0,1,0,16,DDR4,0,512,1,1,22900
1308,NVIDIA GeForce GTX 1650,AMD Ryzen 7 3750H,IPS,15.6,2073600,120,0,2,no,1,0,0,0,Bluetooth 4.2,Windows 10,HD,0,0,Plastic,2.2,yes,yes,no,2,0,1,0,8,DDR4,0,512,1,0,20900
1309,NVIDIA GeForce GTX 1650,AMD Ryzen 7 3750H,IPS,15.6,2073600,120,0,2,no,1,0,0,0,Bluetooth 5.0,Windows 10,HD,0,0,Plastic,2.2,yes,yes,no,3,0,1,0,8,DDR4,0,512,1,1,20990
1310,NVIDIA GeForce GTX 1650,AMD Ryzen 7 3750H,IPS,15.6,2073600,120,0,2,no,1,0,0,0,Bluetooth 4.2,Windows 10,HD,0,0,Plastic,2.2,yes,yes,no,2,0,1,0,8,DDR4,0,512,1,0,26990
1311,NVIDIA GeForce GTX 1650,AMD Ryzen 7 4800H,IPS,15.6,2073600,144,0,2,no,1,0,0,0,Bluetooth 5.0,Windows 10,HD,0,0,Plastic,2.0,yes,yes,no,3,1,0,0,16,DDR4,0,512,1,1,30900
1312,NVIDIA GeForce GTX 1650,AMD Ryzen 7 4800H,IPS,15.6,2073600,120,0,2,no,1,0,0,0,Bluetooth 5.0,Windows 10,HD,0,0,Plastic,2.2,yes,yes,no,2,1,0,0,8,DDR4,0,512,2,1,26900
1313,NVIDIA GeForce GTX 1650,AMD Ryzen 7 4800H,IPS,17.3,2073600,120,0,2,no,1,0,0,0,Bluetooth 5.0,Windows 10,HD,0,0,Aluminium + Plastic,2.6,yes,yes,no,2,2,0,0,16,DDR4,0,1000,1,1,33900
1314,NVIDIA GeForce GTX 1650,AMD Ryzen 7 4800H,IPS,15.6,2073600,144,0,2,no,1,0,0,0,Bluetooth 5.0,Windows 10,HD,0,0,Plastic,2.0,yes,yes,no,2,1,0,0,8,DDR4,0,512,1,1,27900
1315,NVIDIA GeForce GTX 1650,AMD Ryzen 7 4800H,IPS,15.6,2073600,144,0,1,no,1,0,0,0,Bluetooth 5.0,Windows 10,HD,0,0,Plastic,2.25,yes,yes,no,2,1,0,0,8,DDR4,0,512,1,1,29900
1316,NVIDIA GeForce GTX 1650,AMD Ryzen 7 4800H,IPS,15.6,2073600,144,0,2,no,1,0,0,0,Bluetooth 5.0,Windows 10,HD,0,0,Plastic,2.3,yes,yes,no,2,1,0,0,8,DDR4,0,512,4,1,30990
1317,NVIDIA GeForce GTX 1650,AMD Ryzen 7 4800H,IPS,15.6,2073600,120,0,2,no,1,0,0,0,Bluetooth 5.0,Windows 10,HD,0,0,Plastic,2.3,yes,yes,no,2,1,0,0,8,DDR4,0,512,4,1,29990
1318,NVIDIA GeForce GTX 1650,AMD Ryzen 7 4800HS,IPS,14.0,2073600,144,0,2,no,1,0,0,0,Bluetooth 5.1,Windows 10,HD,0,1,Aluminium + Plastic,1.6,yes,no,yes,3,1,0,0,8,DDR4,1,512,2,2,34990
1319,NVIDIA GeForce GTX 1650,AMD Ryzen 7 5700U,IPS,15.6,2073600,144,0,2,no,1,0,0,0,Bluetooth 5.1,Windows 11,HD,0,1,Plastic,2.15,yes,yes,no,3,1,0,0,8,DDR4,0,512,1,1,29990
1320,NVIDIA GeForce GTX 1650,AMD Ryzen 7 5700U,IPS,14.0,2073600,60,0,1,no,1,0,0,0,Bluetooth 5.2,Windows 10,HD,0,1,Aluminium Alloy,1.39,yes,no,yes,3,1,0,0,16,LPDDR4x,1,512,2,1,31990
1321,NVIDIA GeForce GTX 1650,AMD Ryzen 7 5700U,IPS,14.0,2073600,60,0,1,no,1,0,0,0,Bluetooth 5.2,Windows 10,HD,0,1,Aluminium Alloy,1.39,yes,no,yes,3,1,0,0,16,LPDDR4x,1,512,2,1,31900
1322,NVIDIA GeForce GTX 1650,AMD Ryzen 7 5700U,IPS,15.6,2073600,144,0,2,no,1,0,0,0,Bluetooth 5.1,Windows 10,HD,0,1,Plastic,2.15,yes,yes,no,3,1,0,0,8,DDR4,0,512,1,1,23900
1323,NVIDIA GeForce GTX 1650,AMD Ryzen 7 5800H,IPS,15.6,2073600,120,0,2,no,1,0,0,0,Bluetooth 5.0,Windows 11,HD,0,0,Plastic,2.25,yes,yes,yes,2,0,2,0,8,DDR4,0,512,2,1,30990
1324,NVIDIA GeForce GTX 1650,AMD Ryzen 7 5800H,IPS,16.0,4096000,120,0,2,no,1,0,0,0,Bluetooth 5.1,Windows 10,HD,0,0,Aluminium,1.9,yes,yes,yes,2,0,1,0,16,DDR4,1,512,2,1,33990
1325,NVIDIA GeForce GTX 1650,AMD Ryzen 7 5800H,IPS,15.6,2073600,144,0,2,no,1,0,0,0,Bluetooth 5.1,Windows 10,HD,0,0,Plastic,2.2,yes,yes,no,3,1,0,0,8,DDR4,0,512,3,1,30990
1326,NVIDIA GeForce GTX 1650,AMD Ryzen 7 5800HS,IPS,14.0,2073600,144,0,1,no,1,0,0,0,Bluetooth 5.1,Windows 10,none,0,0,Aluminium + Plastic,1.6,yes,no,yes,2,1,0,0,8,DDR4,1,512,2,2,32990
1327,NVIDIA GeForce GTX 1650,AMD Ryzen 9 5900HS,IPS,13.4,9216000,60,1,2,no,1,0,0,0,Bluetooth 5.1,Windows 10,HD,0,1,Aluminium + Plastic,1.3,yes,no,yes,3,1,0,0,16,LPDDR4x,1,1000,1,2,54990
1328,NVIDIA GeForce GTX 1650,Intel Core i5-10300H,IPS,15.6,2073600,144,0,2,no,1,0,0,0,Bluetooth 5.2,Windows 11,HD,0,0,Aluminium + Plastic,2.3,yes,yes,no,2,0,1,0,8,DDR4,0,512,1,1,26990
1329,NVIDIA GeForce GTX 1650,Intel Core i5-10300H,IPS,15.6,2073600,144,0,2,no,1,0,0,0,Bluetooth 5.2,Windows 11,HD,0,0,Aluminium + Plastic,2.3,yes,yes,no,2,0,1,0,8,DDR4,0,512,1,1,26990
1330,NVIDIA GeForce GTX 1650,Intel Core i5-10300H,IPS,15.6,2073600,60,0,2,no,1,0,0,0,Bluetooth 5.1,Windows 10,HD,0,1,Plastic,2.15,yes,yes,no,3,1,0,0,8,DDR4,0,512,1,1,25990
1331,NVIDIA GeForce GTX 1650,Intel Core i5-10300H,IPS,15.6,2073600,60,0,2,no,1,0,0,0,Bluetooth 5.1,Windows 10,HD,0,0,Aluminium + Plastic,2.3,yes,yes,yes,2,1,0,0,8,DDR4,0,512,1,1,21990
1332,NVIDIA GeForce GTX 1650,Intel Core i5-10300H,VA,15.6,2073600,120,0,2,yes,1,0,0,0,Bluetooth 5.0,Windows 10,HD,0,0,Aluminium + Plastic,2.34,yes,yes,yes,2,1,0,0,8,DDR4,0,256,2,0,27400
1333,NVIDIA GeForce GTX 1650,Intel Core i5-10300H,IPS,15.6,2073600,144,0,2,no,1,0,0,0,Bluetooth 5.1,Windows 10,HD,0,0,Aluminium + Plastic,2.3,yes,yes,no,2,0,1,0,8,DDR4,0,512,1,1,26990
1334,NVIDIA GeForce GTX 1650,Intel Core i5-10300H,IPS,15.6,2073600,120,0,2,no,1,0,0,0,Bluetooth 5.0,Windows 10,HD,0,0,Plastic,2.2,yes,yes,no,2,1,0,0,8,DDR4,0,512,2,1,24900
1335,NVIDIA GeForce GTX 1650,Intel Core i5-10300H,IPS,15.6,2073600,120,0,2,yes,1,0,0,0,Bluetooth 5.0,Windows 10,1-2MP,0,0,Aluminium + Plastic,2.34,yes,yes,no,2,2,0,0,8,DDR4,0,256,2,0,25990
1336,NVIDIA GeForce GTX 1650,Intel Core i5-10300H,IPS,15.6,2073600,144,0,2,no,1,0,0,0,Bluetooth 5.0,Windows 10,HD,0,0,Aluminium + Plastic,2.3,yes,yes,no,2,0,1,0,8,DDR4,0,512,1,1,27900
1337,NVIDIA GeForce GTX 1650,Intel Core i5-10300H,IPS,15.6,2073600,144,0,2,no,1,0,0,0,Bluetooth 5.0,Windows 10,HD,0,0,Plastic,2.0,yes,yes,no,2,1,0,0,8,DDR4,0,512,3,1,27900
1338,NVIDIA GeForce GTX 1650,Intel Core i5-10300H,IPS,15.6,2073600,120,0,2,no,1,0,0,0,Bluetooth 5.0,Windows 10,HD,0,0,Plastic,2.2,yes,yes,no,2,1,0,0,8,DDR4,0,512,2,1,25990
1339,NVIDIA GeForce GTX 1650,Intel Core i5-10300H,IPS,15.6,2073600,144,0,2,no,1,0,0,0,Bluetooth 5.0,Windows 10,HD,0,0,Plastic,2.3,yes,yes,no,3,1,0,0,16,DDR4,0,512,3,1,29900
1340,NVIDIA GeForce GTX 1650,Intel Core i5-10500H,IPS,17.3,2073600,144,0,2,no,1,0,0,0,Bluetooth 5.1,Windows 10,HD,0,0,Aluminium,2.2,yes,yes,no,2,1,0,0,8,DDR4,0,512,3,1,29990
1341,NVIDIA GeForce GTX 1650,Intel Core i5-10500H,IPS,15.6,2073600,144,0,2,no,1,0,0,0,Bluetooth 5.1,Windows 10,HD,0,0,Aluminium,1.86,yes,no,no,2,1,0,0,8,DDR4,0,512,1,3,26990
1342,NVIDIA GeForce GTX 1650,Intel Core i5-11300H,OLED,15.6,2073600,60,0,2,no,1,0,0,1,Bluetooth 5.0,Windows 10,HD,0,0,Aluminium + Plastic,1.65,yes,yes,yes,2,0,0,1,8,DDR4,1,512,2,1,32990
1343,NVIDIA GeForce GTX 1650,Intel Core i5-11300H,IPS,15.6,2073600,144,0,2,no,1,2,0,1,Bluetooth 5.1,Windows 10,HD,0,0,Plastic,2.2,yes,yes,no,3,1,0,0,16,DDR4,0,512,3,1,29900
1344,NVIDIA GeForce GTX 1650,Intel Core i5-11320H,IPS,15.6,2073600,120,0,2,no,1,0,0,0,Bluetooth 5.0,Windows 11,HD,0,0,Plastic,2.25,yes,yes,yes,2,0,2,0,8,DDR4,0,512,2,1,25990
1345,NVIDIA GeForce GTX 1650,Intel Core i5-11320H,IPS,15.6,2073600,120,0,2,no,1,0,0,0,Bluetooth 5.0,Windows 11,HD,0,0,Plastic,2.25,yes,yes,yes,2,0,2,0,8,DDR4,0,512,2,1,29990
1346,NVIDIA GeForce GTX 1650,Intel Core i5-11400H,IPS,16.1,2073600,144,0,2,no,1,0,0,0,Bluetooth 5.0,Windows 11,HD,0,0,Plastic,2.46,yes,yes,no,2,1,0,0,8,DDR4,0,512,3,1,32990
1347,NVIDIA GeForce GTX 1650,Intel Core i5-11400H,IPS,15.6,2073600,144,0,2,no,1,0,0,1,Bluetooth 5.1,Windows 10,HD,0,0,Plastic,2.2,yes,yes,no,3,1,0,0,8,DDR4,0,512,3,1,29990
1348,NVIDIA GeForce GTX 1650,Intel Core i5-12500H,IPS,15.6,2073600,144,0,2,no,1,0,0,0,Bluetooth 5.2,Windows 11,HD,0,0,Plastic,2.29,yes,yes,no,2,2,0,0,8,DDR4,0,512,2,1,31990
1349,NVIDIA GeForce GTX 1650,Intel Core i5-12500H,IPS,15.6,2073600,144,0,2,no,1,0,0,0,Bluetooth 5.2,Windows 11,HD,0,0,Plastic,2.29,yes,yes,no,2,2,0,0,8,DDR4,0,512,2,1,32990
1350,NVIDIA GeForce GTX 1650,Intel Core i5-12500H,IPS,15.6,2073600,144,0,2,no,1,0,0,0,Bluetooth 5.2,Windows 11,HD,0,0,Plastic,2.29,yes,yes,no,2,2,0,0,8,DDR4,0,512,2,1,31990
1351,NVIDIA GeForce GTX 1650,Intel Core i5-9300H,IPS,15.6,2073600,144,0,1,no,1,0,0,0,Bluetooth 5.0,Windows 10,HD,0,0,Plastic,2.14,yes,yes,yes,2,0,2,0,8,DDR4,0,512,2,1,25990
1352,NVIDIA GeForce GTX 1650,Intel Core i5-9300H,IPS,15.6,2073600,60,0,2,no,1,0,0,0,Bluetooth 5.0,Windows 10,HD,0,0,Plastic,2.53,yes,yes,no,2,1,0,0,8,DDR4,0,512,2,1,30900
1353,NVIDIA GeForce GTX 1650,Intel Core i5-9300H,IPS,15.6,2073600,120,0,1,no,1,0,0,0,Bluetooth 5.0,Windows 10,HD,0,0,Plastic,2.14,yes,yes,no,2,1,0,0,8,DDR4,0,512,2,1,23900
1354,NVIDIA GeForce GTX 1650,Intel Core i5-9300H,IPS,15.6,2073600,120,0,1,no,1,0,0,0,Bluetooth 5.0,Windows 10,HD,0,0,Plastic,2.14,yes,yes,no,2,1,0,0,12,DDR4,0,512,2,1,24900
1355,NVIDIA GeForce GTX 1650,Intel Core i5-9300H,IPS,15.6,2073600,60,0,1,no,1,0,0,0,Bluetooth 4.2,Windows 10,HD,0,0,Plastic,2.19,yes,yes,no,3,1,0,0,8,DDR4,0,512,2,1,19900
1356,NVIDIA GeForce GTX 1650,Intel Core i5-9300H,IPS,15.6,2073600,120,0,1,yes,1,0,0,0,Bluetooth 5.0,Windows 10,HD,0,0,Plastic,2.14,yes,yes,no,2,1,0,0,8,DDR4,0,512,2,1,23900
1357,NVIDIA GeForce GTX 1650,Intel Core i5-9300H,IPS,15.6,2073600,144,0,2,no,1,0,0,0,Bluetooth 5.0,Windows 10,HD,0,0,Aluminium + Plastic,2.4,yes,no,no,2,1,0,0,8,DDR4,0,512,3,1,24900
1358,NVIDIA GeForce GTX 1650,Intel Core i5-9300H,IPS,17.3,2073600,120,0,2,no,1,0,0,0,Bluetooth 5.0,Windows 10,FHD,0,0,Plastic,2.85,yes,no,no,2,1,0,0,8,DDR4,0,512,3,1,27990
1359,NVIDIA GeForce GTX 1650,Intel Core i5-9300H,IPS,15.6,2073600,144,0,2,no,1,2,0,0,Bluetooth 4.2,Windows 10,HD,0,0,Aluminium + Plastic,2.3,yes,yes,no,2,1,0,0,16,DDR4,0,512,3,1,27440
1360,NVIDIA GeForce GTX 1650,Intel Core i5-9300H,IPS,15.6,2073600,144,0,2,yes,1,0,0,0,Bluetooth 5.0,Windows 10,HD,0,0,Plastic,2.3,yes,yes,no,3,0,1,0,8,DDR4,0,256,1,1,29990
1361,NVIDIA GeForce GTX 1650,Intel Core i5-9300H,IPS,15.6,2073600,60,0,2,no,1,0,0,0,Bluetooth 5.0,Windows 10,HD,0,0,Plastic,2.25,yes,yes,no,2,1,0,0,8,DDR4,0,512,3,1,24990
1362,NVIDIA GeForce GTX 1650,Intel Core i5-9300H,IPS,15.6,2073600,120,0,1,yes,1,0,0,0,Bluetooth 5.0,Windows 10,HD,0,0,Plastic,2.14,yes,yes,no,2,1,0,0,8,DDR4,0,512,2,1,27990
1363,NVIDIA GeForce GTX 1650,Intel Core i5-9300H,IPS,15.6,2073600,144,0,2,no,1,0,0,0,Bluetooth 5.0,Windows 10,HD,0,0,Plastic,2.5,yes,yes,no,3,0,1,0,8,DDR4,0,512,1,1,28990
1364,NVIDIA GeForce GTX 1650,Intel Core i5-9300H,IPS,15.6,2073600,60,0,2,no,1,0,0,0,Bluetooth 5.0,Windows 10,HD,0,0,Plastic,2.53,yes,yes,no,2,1,0,0,8,DDR4,0,512,2,1,30900
1365,NVIDIA GeForce GTX 1650,Intel Core i5-9300H,IPS,15.6,2073600,60,0,2,yes,1,2,0,0,Bluetooth 5.0,Windows 10,HD,0,0,Aluminium + Plastic,2.68,yes,yes,no,2,1,0,0,8,DDR4,0,128,3,1,34990
1366,NVIDIA GeForce GTX 1650,Intel Core i5-9300H,IPS,15.6,2073600,60,0,2,yes,1,2,0,0,Bluetooth 5.0,Windows 10,HD,0,0,Plastic,2.3,yes,yes,no,3,0,1,0,8,DDR4,0,256,3,1,28990
1367,NVIDIA GeForce GTX 1650,Intel Core i5-9300H,IPS,15.6,2073600,120,0,2,no,1,0,0,0,Bluetooth 5.0,Windows 10,HD,0,0,Aluminium + Plastic,2.4,yes,no,no,2,1,0,0,8,DDR4,0,512,3,1,30990
1368,NVIDIA GeForce GTX 1650,Intel Core i5-9300HF,IPS,15.6,2073600,144,0,2,no,1,2,0,0,Bluetooth 4.2,Windows 10,HD,0,0,Plastic,2.3,yes,yes,no,3,0,1,0,8,DDR4,0,512,3,1,25990
1369,NVIDIA GeForce GTX 1650,Intel Core i7-10710U,IPS,15.6,2073600,60,0,2,no,1,0,0,1,Bluetooth 5.1,Windows 10,HD,0,1,Aluminium,1.65,yes,no,no,2,1,0,0,16,DDR4,0,1000,2,2,46900
1370,NVIDIA GeForce GTX 1650,Intel Core i7-10750H,IPS,17.3,2073600,144,0,2,no,1,0,0,0,Bluetooth 5.1,Windows 10,HD,0,0,Aluminium,2.2,yes,yes,no,2,1,0,0,16,DDR4,0,1000,3,1,35990
1371,NVIDIA GeForce GTX 1650,Intel Core i7-10750H,IPS,17.3,2073600,144,0,2,no,1,0,0,0,Bluetooth 5.1,Windows 10,HD,0,0,Aluminium,2.2,yes,yes,no,2,1,0,0,8,DDR4,0,512,3,1,32990
1372,NVIDIA GeForce GTX 1650,Intel Core i7-10750H,IPS,15.6,2073600,144,0,2,no,1,0,0,0,Bluetooth 5.1,Windows 10,HD,0,0,Plastic,1.86,yes,no,no,2,1,0,0,8,DDR4,0,512,1,3,29900
1373,NVIDIA GeForce GTX 1650,Intel Core i7-10750H,IPS,15.6,2073600,144,0,2,no,1,0,0,0,Bluetooth 5.1,Windows 10,HD,0,0,Plastic,1.86,yes,no,no,2,1,0,0,8,DDR4,0,512,1,3,27900
1374,NVIDIA GeForce GTX 1650,Intel Core i7-10750H,IPS,15.6,2073600,120,0,2,no,1,0,0,0,Bluetooth 5.0,Windows 10,HD,0,0,Plastic,2.2,yes,yes,no,2,1,0,0,8,DDR4,0,512,2,1,29040
1375,NVIDIA GeForce GTX 1650,Intel Core i7-10750H,IPS,15.6,2073600,144,0,2,no,1,0,0,0,Bluetooth 5.0,Windows 10,HD,0,0,Plastic,2.0,yes,yes,no,2,1,0,0,8,DDR4,0,512,3,1,30900
1376,NVIDIA GeForce GTX 1650,Intel Core i7-10750H,IPS,15.6,2073600,144,0,2,no,1,2,0,0,Bluetooth 5.1,Windows 10,HD,0,0,Aluminium + Plastic,2.3,yes,yes,no,2,0,1,0,8,DDR4,0,512,3,1,33900
1377,NVIDIA GeForce GTX 1650,Intel Core i7-10750H,IPS,17.3,2073600,144,0,2,no,1,2,0,0,Bluetooth 5.0,Windows 10,HD,0,0,Aluminium + Plastic,2.6,yes,yes,no,2,1,0,0,16,DDR4,0,512,3,1,35900
1378,NVIDIA GeForce GTX 1650,Intel Core i7-10750H,IPS,15.6,2073600,120,0,2,no,1,0,0,0,Bluetooth 5.0,Windows 10,HD,0,0,Plastic,2.2,yes,yes,no,2,1,0,0,8,DDR4,0,512,2,1,29990
1379,NVIDIA GeForce GTX 1650,Intel Core i7-11370H,IPS,15.6,2073600,144,0,1,yes,1,0,0,0,Bluetooth 5.0,Windows 10,HD,0,0,Plastic,2.23,yes,yes,no,2,1,0,0,8,DDR4,0,256,3,1,35990
1380,NVIDIA GeForce GTX 1650,Intel Core i7-11370H,IPS,15.6,2073600,144,0,2,no,1,1,0,1,Bluetooth 5.1,Windows 10,HD,0,0,Plastic,2.2,yes,yes,no,3,1,0,0,16,DDR4,0,512,3,1,33900
1381,NVIDIA GeForce GTX 1650,Intel Core i7-1280P,IPS,15.6,2073600,60,0,2,no,1,0,0,1,Bluetooth 5.2,Windows 11,HD,0,1,Aluminium,2.5,yes,no,yes,2,2,0,0,16,LPDDR4,0,1000,2,0,49490
1382,NVIDIA GeForce GTX 1650,Intel Core i7-8750H,IPS,15.6,2073600,120,0,2,no,1,2,0,0,Bluetooth 5.0,Windows 10,HD,0,0,Plastic,2.2,yes,yes,no,2,1,1,0,8,DDR4,0,512,3,1,35900
1383,NVIDIA GeForce GTX 1650,Intel Core i7-9750H,IPS,15.6,2073600,120,0,2,no,1,0,0,0,Bluetooth 5.0,Windows 10,HD,0,0,Aluminium + Plastic,2.4,yes,no,no,2,1,0,0,16,DDR4,0,512,3,1,30990
1384,NVIDIA GeForce GTX 1650,Intel Core i7-9750H,IPS,15.6,2073600,60,0,2,no,1,2,0,0,Bluetooth 4.2,Windows 10,HD,0,0,Plastic,2.3,yes,yes,no,1,1,0,0,8,DDR4,0,512,3,1,32990
1385,NVIDIA GeForce GTX 1650,Intel Core i7-9750H,IPS,15.6,2073600,120,0,1,yes,1,0,0,0,Bluetooth 5.0,Windows 10,HD,0,0,Plastic,2.14,yes,yes,no,2,1,0,0,16,DDR4,0,512,2,1,32990
